instance,provider,method,seed,budget_steps,psnr,ssim,psnr_AO,psnr_ARM,psnr_DIFF,psnr_Displacement,psnr_metal,psnr_normal,psnr_rough,psnr_specular,ssim_AO,ssim_ARM,ssim_DIFF,ssim_Displacement,ssim_metal,ssim_normal,ssim_rough,ssim_specular,interval_train_seconds,cumulative_train_seconds,interval_steps_per_second,evaluation_seconds,completed_trajectory
rails-001,ambientcg,NTC_PinkPEPS,0,2000,34.15566106242781,0.9010733763376871,32.26381064383757,,26.157877369284805,43.23972929761445,44.89584535359887,22.764993914168112,35.61170979606306,,0.9056815505027771,,0.8729696273803711,0.9876127243041992,0.9791868329048157,0.7174718379974365,0.9435176849365234,,47.71897094110318,100.66625888615727,20.956026089377396,0.007455004000803456,True
rails-001,ambientcg,NTC_PinkPEPS,1,2000,34.17996971493922,0.9044612447420756,32.44869632681403,,26.170579535578895,42.93043659323984,44.90074890314803,22.810845848471164,35.818511082383345,,0.9067679047584534,,0.8733009696006775,0.9864699244499207,0.9986391663551331,0.7180936932563782,0.9434958100318909,,47.70827857291442,95.8345682269171,20.960722749022707,0.0074637740035541356,True
rails-001,ambientcg,NTC_PinkPEPS,2,2000,34.272838362667606,0.9011058708031973,32.58269837389018,,26.021405381336567,42.83375666948721,45.419121761351875,22.74090838897458,36.03913960096523,,0.9090577960014343,,0.868065595626831,0.9875304102897644,0.9839878678321838,0.7108734250068665,0.9471201300621033,,49.225258136881166,100.36201772894128,20.314774118995782,0.007491384007153101,True
roof-09,polyhaven,NTC_PinkPEPS,0,2000,36.965731275566604,0.9675298810005188,,32.19791788845673,33.27050583026407,43.668199266063525,,39.37600155670176,,36.31603183634694,,0.9567721486091614,0.9491786360740662,0.9954490661621094,,0.988758385181427,,0.9474911689758301,48.481752739986405,95.85566185092648,20.626316984930863,0.00744418399699498,True
roof-09,polyhaven,NTC_PinkPEPS,1,2000,36.91702077227473,0.969607663154602,,32.33604926802604,33.51051510914465,42.45250299866045,,39.575208587785255,,36.710827897757255,,0.9612935185432434,0.9515767097473145,0.9953088760375977,,0.9893980026245117,,0.950461208820343,48.42642308893846,95.99233895086331,20.649883601013254,0.007364593009697273,True
roof-09,polyhaven,NTC_PinkPEPS,2,2000,37.132335245293994,0.9690019607543945,,32.35479535900155,33.39078231604185,43.86003169443647,,39.71614719636267,,36.33991966062744,,0.960372269153595,0.9509606957435608,0.995460033416748,,0.9890349507331848,,0.949181854724884,47.573561216981034,95.12501902493091,21.02007868275914,0.00741435399686452,True
rails-001,ambientcg,BI-Grid,0,5000,36.393329416322096,0.9397896329561869,35.367558462979694,,28.87959476307641,44.998081185082754,46.0057797734574,23.571993306787764,39.53696900654854,,0.9550182819366455,,0.933892548084259,0.9899506568908691,0.998751699924469,0.7822272181510925,0.9788973927497864,,43.09761827610782,71.90169509216162,69.60941509065063,0.0009933569963322952,True
rails-001,ambientcg,BI-Grid,1,5000,36.06349100746002,0.9367890059947968,35.3548203212464,,28.873556859628394,45.00975946974943,44.48502671985942,23.473538149823014,39.184244524453504,,0.9538913369178772,,0.933405339717865,0.9912847876548767,0.9905853271484375,0.7741040587425232,0.9774631857872009,,41.41299543691275,73.55555106076076,72.44102891736254,0.0010309780045645311,True
rails-001,ambientcg,BI-Grid,2,5000,36.22097177583197,0.9398824572563171,35.35153824806297,,28.98924999275003,44.9847421169195,44.937920519741226,23.66081345365076,39.40156632386732,,0.9541416764259338,,0.9355871677398682,0.991020679473877,0.9968481063842773,0.7832598686218262,0.9784372448921204,,41.938031151978066,69.5472196170349,71.53411635201432,0.0010778779978863895,True
roof-09,polyhaven,BI-Grid,0,5000,38.94446924873769,0.9789822697639465,,34.735602601198096,35.61520701175283,46.21960577643648,,40.83041627160681,,37.32151458269425,,0.97474604845047,0.971437931060791,0.9961247444152832,,0.9920120239257812,,0.9605906009674072,41.37808131496422,68.84513555312537,72.50215342669989,0.0010569169971859083,True
roof-09,polyhaven,BI-Grid,1,5000,38.734007375504234,0.9780052065849304,,34.67804117372157,35.5282304316267,45.44099592351563,,40.992512585828045,,37.03025676282921,,0.9735696911811829,0.9704629778862,0.995927631855011,,0.9922236800193787,,0.9578420519828796,41.49986786619411,68.9277099881449,72.28938679209162,0.0011233179975533858,True
roof-09,polyhaven,BI-Grid,2,5000,39.081349259681,0.9799741983413697,,34.83873675364611,35.7835384392663,45.888270750936684,,41.137574772192764,,37.75862558236313,,0.9750528335571289,0.972238302230835,0.9962988495826721,,0.9922536015510559,,0.9640274047851562,41.71877014284837,69.28729039580344,71.91007763957955,0.001019738003378734,True
rails-001,ambientcg,Grid-PinkPEPS4F,0,5000,36.12949428987725,0.9397773543993632,35.519077651386354,,29.4089427330348,45.434182483630735,43.29522719830298,23.872615722159438,39.2469199507492,,0.9554206728935242,,0.941740095615387,0.9929429888725281,0.9844335913658142,0.7871977686882019,0.9769290089607239,,86.25502731696179,145.5783689249546,34.78058141441292,0.003020892007043585,True
rails-001,ambientcg,Grid-PinkPEPS4F,1,5000,36.131366172381775,0.9422310094038645,35.70211570318961,,29.441751360370866,45.51085759845616,43.08199732549675,23.92806900231781,39.12340604445946,,0.9540287852287292,,0.9413591027259827,0.9929035305976868,0.9988002777099609,0.7903921008110046,0.975902259349823,,86.04784225315962,143.29856126910693,34.86432572212282,0.0030669219995616004,True
rails-001,ambientcg,Grid-PinkPEPS4F,2,5000,35.93787128457366,0.9403014977773031,35.21876001380636,,29.540194565791108,44.93592572126645,43.23331722928828,23.880568178158136,38.818461999131635,,0.9506693482398987,,0.9432299733161926,0.9915229678153992,0.993913471698761,0.7878734469413757,0.9745997786521912,,86.55595241693663,143.91082276699763,34.659661366200645,0.003077643006690778,True
roof-09,polyhaven,Grid-PinkPEPS4F,0,5000,39.8597345544224,0.9841763496398925,,35.98235774123079,36.98347328001077,45.71228262368379,,40.89564835360211,,39.72491077358456,,0.9772699475288391,0.9790741801261902,0.9960828423500061,,0.9925042986869812,,0.9759504795074463,85.77256598917302,142.72555629816566,34.976218391072585,0.00291515099524986,True
roof-09,polyhaven,Grid-PinkPEPS4F,1,5000,40.37414518457061,0.9862152934074402,,36.670994252650544,37.7665577087236,45.53139519185612,,40.76760253713139,,41.13417623249138,,0.9778957366943359,0.9824724197387695,0.9960989952087402,,0.9920957088470459,,0.9825136065483093,86.27530873409705,143.2381044729634,34.77240526888272,0.0033330540027236566,True
roof-09,polyhaven,Grid-PinkPEPS4F,2,5000,40.053953879695484,0.9850037455558777,,36.48898454793614,37.51409557862286,45.326576916565315,,41.01290782423995,,39.92720453111316,,0.977771520614624,0.9812222123146057,0.9959675669670105,,0.9926021099090576,,0.9774553179740906,86.29429907083977,143.55344532883578,34.76475308684381,0.0029862310038879514,True
rails-001,ambientcg,LPE,0,5000,35.34015002415807,0.9330955743789673,33.113045330268115,,29.30030043999112,44.77666581495499,43.730240250154004,23.859877539456065,37.260770770124154,,0.9346427321434021,,0.939678966999054,0.991442859172821,0.998552143573761,0.7686044573783875,0.9656522870063782,,44.411324116939795,75.73441874288142,67.55033901039917,0.0017200020083691925,True
rails-001,ambientcg,LPE,1,5000,34.88764636211809,0.9302873611450195,32.74030134542564,,28.677773102548603,43.663055227817544,43.73365571776583,23.91619171430571,36.59490106484522,,0.9299433827400208,,0.9307841658592224,0.9901430606842041,0.9962925314903259,0.7730472683906555,0.9615137577056885,,41.35522315700655,71.2376440801554,72.54222734116064,0.0016999429935822263,True
rails-001,ambientcg,LPE,2,5000,35.010762626866104,0.9248617390791575,32.515506704659195,,29.040507404420314,43.99313114217005,44.247685530946164,23.677934680133056,36.58981029886783,,0.9244811534881592,,0.9351471066474915,0.9897267818450928,0.9829049706459045,0.757223904132843,0.9596865177154541,,41.8899853440671,70.2910775630703,71.61616255912325,0.0016793230024632066,True
roof-09,polyhaven,LPE,0,5000,39.31613182692132,0.9838961482048034,,35.77992268043387,36.88492118226641,43.917107525269195,,39.9282328862191,,40.070474860418045,,0.9772238731384277,0.9790524840354919,0.9951089024543762,,0.9914054274559021,,0.9766900539398193,41.40214397589443,70.72650016690886,72.46001563944829,0.0015872219955781475,True
roof-09,polyhaven,LPE,1,5000,39.628241421068175,0.9839125275611877,,35.90656310950892,36.892978181401006,44.908408377997304,,40.29322854731283,,40.1400288891208,,0.9757178425788879,0.9790926575660706,0.9952676892280579,,0.9905840754508972,,0.9789003729820251,42.77678116101015,69.65253887304561,70.13150402102758,0.0018715640035225078,True
roof-09,polyhaven,LPE,2,5000,39.36338965454939,0.9838324308395385,,35.74831852124146,36.85418069361435,44.05115921648145,,39.8880464657266,,40.27524337568308,,0.9756249785423279,0.9787126183509827,0.9948872923851013,,0.9911291599273682,,0.9788081049919128,42.072338895115536,68.96439026500752,71.30575762566626,0.001601372001459822,True
rails-001,ambientcg,NTC_N,0,5000,35.004216531424596,0.9134998718897501,33.049943602401285,,26.15414898806759,45.364505883008874,45.7716693072749,23.18697612610327,36.498055281691634,,0.9231742024421692,,0.8768777251243591,0.9931765198707581,0.9938544631004333,0.7391201853752136,0.9547961354255676,,48.44889200180478,82.66967528883038,61.92092070729392,0.002038313992670737,True
rails-001,ambientcg,NTC_N,1,5000,35.550498688916925,0.9252762695153555,33.427551566866065,,27.649629394575037,45.544858240130225,45.74664205203505,23.545241887674532,37.38906899222062,,0.928020179271698,,0.9143670201301575,0.9937732815742493,0.9967545866966248,0.7578778266906738,0.9608647227287292,,48.46331265497429,83.08203435695259,61.902495633304156,0.0019426749931881204,True
rails-001,ambientcg,NTC_N,2,5000,35.52828271196848,0.923718531926473,33.39805110346929,,27.469703584999348,45.65149964953334,46.275546758352476,23.423132592499925,36.951762582956505,,0.9275383949279785,,0.9099573493003845,0.993959367275238,0.9991479516029358,0.7524845600128174,0.9592235684394836,,48.44927106599789,80.52380142798211,61.920436241721404,0.0019652640039566904,True
roof-09,polyhaven,NTC_N,0,5000,38.25558185547176,0.9745223760604859,,33.174882178709176,34.1498399532368,46.904128033844586,,40.268844711037126,,36.780214400531094,,0.9688196182250977,0.9595475196838379,0.9980100989341736,,0.9915628433227539,,0.9546718001365662,50.143121241009794,82.47503852004388,59.82874471616329,0.002050005001365207,True
roof-09,polyhaven,NTC_N,1,5000,38.50877026067049,0.9766733407974243,,33.782858582052626,34.709298775069215,46.50001115635238,,40.399732712137535,,37.15195007774069,,0.9704211354255676,0.9646903872489929,0.9979106783866882,,0.9917635321617126,,0.9585809707641602,48.5838686809584,81.90780392782426,61.748890762497005,0.0019307140028104186,True
roof-09,polyhaven,NTC_N,2,5000,39.12787703735686,0.9800590991973877,,34.49283715165657,35.508593135826054,47.01001326103463,,40.437553886470795,,38.19038775179625,,0.9739297032356262,0.9706122279167175,0.9981231689453125,,0.9919785857200623,,0.96565181016922,48.7418097929185,81.14214960705681,61.548801998645885,0.0019632140028988943,True
rails-001,ambientcg,NTC_PinkPEPS,0,5000,35.85356184325661,0.928939570983251,34.10462705667513,,28.116127460164204,45.42215439858453,46.67248197548812,23.63776171647583,37.16821845215182,,0.9330930113792419,,0.9207705855369568,0.9937338829040527,0.9970932602882385,0.7700759768486023,0.9588707089424133,,145.62390747496102,246.29016636111828,20.601012924445996,0.007522314001107588,True
rails-001,ambientcg,NTC_PinkPEPS,1,5000,36.00267085323939,0.9293024639288584,34.32475269512807,,28.14060047295092,45.56438001300735,47.01793665545939,23.572498300131066,37.395856982759504,,0.9346591830253601,,0.9219589233398438,0.9932095408439636,0.9994215369224548,0.7663447260856628,0.9602208733558655,,143.8187385710189,239.653306797936,20.859590549937792,0.0074727549945237115,True
rails-001,ambientcg,NTC_PinkPEPS,2,5000,35.99578716057794,0.9271022379398346,34.35348400311407,,27.867711274770496,45.56335429750986,47.25906332756792,23.53694734183165,37.39416271867364,,0.9372880458831787,,0.916723906993866,0.9933983683586121,0.9907401204109192,0.761298656463623,0.9631643295288086,,145.7544725609623,246.1164902899036,20.58255878731433,0.0074348839989397675,True
roof-09,polyhaven,NTC_PinkPEPS,0,5000,39.12383032160812,0.9810426235198975,,34.83087680568557,35.932658709744416,45.47537489110351,,40.32666660534409,,39.053574596163,,0.9732533097267151,0.9725992679595947,0.9974088072776794,,0.9910726547241211,,0.970879077911377,143.5254837149405,239.38114556586697,20.90221138678323,0.007337663002545014,True
roof-09,polyhaven,NTC_PinkPEPS,1,5000,39.51903221100625,0.9817484140396118,,35.15466046685259,36.19119647746646,46.64374188514103,,40.702585133849354,,38.902977091721795,,0.9753196835517883,0.974321186542511,0.9977851510047913,,0.9915832877159119,,0.9697327613830566,144.6693125719321,240.6616515227954,20.736947917052884,0.007359263996477239,True
roof-09,polyhaven,NTC_PinkPEPS,2,5000,39.47181390080051,0.9820047616958618,,35.017436830888684,36.13981049878499,46.20043618210728,,40.77235145197237,,39.22903454024924,,0.9749037623405457,0.9738181233406067,0.9977316856384277,,0.9914548993110657,,0.9721153378486633,142.3361095830478,237.4611286079787,21.076872262337705,0.007464394002454355,True
